school_id,name,country,base_url,careers_link,ats_platform,confidence,notes,scraper_status
1605,Yorkville University,Canada,https://www.yorkvilleu.ca/,https://www.yorkvilleu.ca/job-postings/,own website,high,Direct job postings page,generic scraper
1606,Crandall University,Canada,https://www.crandallu.ca/,https://www.crandallu.ca/employment/,own website,high,Employment Opportunities page,generic scraper
1608,Mount Allison University,Canada,https://www.mta.ca/,https://mta.ca/about/work-at-mta/employment-opportunities-academic,own website,high,Direct academic employment opportunities page listing current faculty postings,generic scraper
1609,Memorial University of Newfoundland,Canada,https://www.mun.ca/,https://mun.ca/academic-careers/opportunities/,own website,medium,OK-2hop:OK:12,generic scraper
1610,St. Francis Xavier University,Canada,https://www.stfx.ca/,https://recruiting.ultipro.ca/GOV5000GOVE/JobBoard/b0aac1dd-538d-4eb2-91aa-e8ce062974c9/?q=&o=postedDateDesc,own website,not_found,NO_MATCH [playwright],generic scraper
1612,Dalhousie University,Canada,https://www.dal.ca/,https://dal.peopleadmin.ca/postings/search?query=&query_v0_posted_at_date=&query_position_type_id%5B%5D=3&435=&commit=Search,PeopleAdmin,medium,OK-2hop:OK:2,adapter built
1613,Mount Saint Vincent University,Canada,https://www.msvu.ca/,https://www.msvu.ca/about-msvu/careers-at-the-mount/current-openings/,own website,medium,OK-2hop:OK:4,generic scraper
1614,NSCAD University,Canada,https://www.nscad.ca/,https://nscad.ca/careers/,own website,medium,OK-2hop:OK:2,generic scraper
1616,Cape Breton University,Canada,https://www.cbu.ca/,https://jobs.dayforcehcm.com/cbu/CANDIDATEPORTAL,own website,medium,OK:2,generic scraper
1617,Acadia University,Canada,https://www.acadiau.ca/,https://hr.acadiau.ca/employment/career-opportunities/faculty-per-course.html,own website,medium,OK-2hop:OK:5,generic scraper
1618,University of Guelph,Canada,https://www.uoguelph.ca/,https://careers.uoguelph.ca/go/Faculty%2C-Librarian-and-Veterinarian/8665747/,own website,not_found,NO_MATCH [playwright],generic scraper
1619,McMaster University,Canada,https://www.mcmaster.ca/,https://careers.mcmaster.ca/psp/prcsprd/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_SCHJOB&Action=U&FOCUS=Applicant&SiteId=1000&cmd=uninav&Rnode=HRMS&uninavpath=Root{PORTAL_ROOT_OBJECT}.Portal%20Objects{PORTAL_BASE_DATA}.Navigation%20Collections{CO_NAVIGATION_COLLECTIONS}.Custom%20Tabs{PAPP_CUSTOM_TABS}&customTab=MCM_TAB_FACULTY_POS&IgnoreParamTempl=customTab,own website,medium,OK-2hop:OK:5,generic scraper
1620,Queen's University,Canada,https://www.queensu.ca/,https://www.queensu.ca/faculty-positions/,own website,high,OK-2hop:OK:6,generic scraper
1621,Western University,Canada,https://www.uwo.ca/,https://www.uwo.ca/facultyrelations/careers/faculty.html,own website,medium,OK-2hop:OK:11,generic scraper
1622,Nipissing University,Canada,https://www.nipissingu.ca/,https://www.nipissingu.ca/careers/employment-postings/faculty,own website,medium,OK-2hop:OK:5,generic scraper
1623,Ontario Tech University,Canada,https://www.ontariotechu.ca/,https://ontariotechu.csod.com/ux/ats/careersite/4/home?c=ontariotechu&date=WithinThirtyDays,Cornerstone OnDemand,high,OK-2hop:OK:7,adapter built
1624,Carleton University,Canada,https://www.carleton.ca/,https://carleton.ca/deputyprovost/jobs/academics/,own website,medium,OK-2hop:OK:4,generic scraper
1625,University of Ottawa,Canada,https://www.uottawa.ca/,https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site,Workday,medium,OK-2hop:OK:6,adapter built
1626,Trent University,Canada,https://www.trentu.ca/,https://www.trentu.ca/humanresources/employment-opportunities/full-time-faculty-positions,own website,medium,OK-2hop:OK:13,generic scraper
1627,Algoma University,Canada,https://www.algomau.ca/,https://algomau.ca/careers/,own website,medium,OK-2hop:OK:4,generic scraper
1628,Brock University,Canada,https://www.brocku.ca/,https://brocku.wd3.myworkdayjobs.com/brocku_careers,Workday,high,OK-2hop:OK:9,adapter built
1629,Laurentian University,Canada,https://www.laurentian.ca/,https://laurentian.ca/about/careers/faculty-vacancies,own website,medium,OK-2hop:OK:13,generic scraper
1630,Lakehead University,Canada,https://www.lakeheadu.ca/,https://www.lakeheadu.ca/faculty-and-staff/departments/services/hr/employment-opportunities/faculty,own website,medium,OK-2hop:OK:1,generic scraper
1631,OCAD University,Canada,https://www.ocadu.ca/,https://tre.tbe.taleo.net/tre01/ats/careers/v2/searchResults?org=OCADU&cws=37,Taleo,high,OK-2hop:OK:9,generic scraper (verified working)
1632,Toronto Metropolitan University,Canada,https://www.torontomu.ca/,https://careers.torontomu.ca/psc/hrcgprd/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_SCHJOB_FL&Action=U,own website,medium,OK-2hop:OK:4,generic scraper
1633,University of Toronto,Canada,https://www.utoronto.ca/,https://jobs.utoronto.ca/go/All-Opportunities/2607117/,own website,medium,OK-2hop:OK:4,generic scraper
1634,York University,Canada,https://www.yorku.ca/,https://www.yorku.ca/vpepc/faculty-affairs/faculty-positions/,own website,medium,OK-2hop:OK:3,generic scraper
1635,University of Waterloo,Canada,https://www.uwaterloo.ca/,https://uwaterloo.ca/careers/current-opportunities/faculty-opportunities,own website,medium,OK-2hop:OK:3,generic scraper
1636,Wilfrid Laurier University,Canada,https://www.wlu.ca/,https://careers.wlu.ca/go/Academic-Positions/505047/,own website,not_found,NO_MATCH [playwright],generic scraper
1637,University of Windsor,Canada,https://www.uwindsor.ca/,https://efhc.fa.ca2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs?sortBy=POSTING_DATES_DESC,Oracle Cloud HCM,not_found,NO_MATCH [playwright],adapter built
1638,University of Prince Edward Island,Canada,https://www.upei.ca/,https://www.upei.ca/hr/competitions?field_position_type_value=academic,own website,medium,OK-2hop:OK:10,generic scraper
1639,Université du Québec en Outaouais,Canada,https://www.uqo.ca/,https://uqo.ca/direction-services/decanat-gestion-academique/postes-professeurs,own website,not_found,NO_MATCH [playwright],generic scraper
1640,Concordia University,Canada,https://www.concordia.ca/,https://www.concordia.ca/hr/jobs/openings.html#academic,own website,medium,OK-2hop:OK:5,generic scraper
1641,McGill University,Canada,https://www.mcgill.ca/,https://mcgill.wd3.myworkdayjobs.com/mcgill_careers,Workday,high,OK-2hop:OK:6,adapter built
1642,Polytechnique Montréal,Canada,https://www.polymtl.ca/,https://www.polymtl.ca/carriere/offres-demploi,own website,not_found,NO_MATCH [playwright],generic scraper
1643,Université de Montréal,Canada,https://www.umontreal.ca/,https://www.umontreal.ca/carrieres/professeurs/,own website,not_found,NO_MATCH [playwright],generic scraper
1644,Université du Québec à Montréal,Canada,https://www.uqam.ca/,https://rh.uqam.ca/emplois/,own website,not_found,NO_MATCH [playwright],generic scraper
1646,École des Hautes Études Commerciales (HEC Montréal),Canada,https://www.hec.ca/,https://tre.tbe.taleo.net/tre01/ats/careers/v2/jobSearch?act=redirectCwsV2&cws=43&org=NYQEDG,Taleo,not_found,NO_MATCH [playwright],generic scraper (verified working)
1647,Université Laval,Canada,https://www.ulaval.ca/,https://www.rh.ulaval.ca/emplois-disponibles/personnel-enseignant-et-de-recherche,own website,not_found,NO_MATCH [playwright],generic scraper
1649,Université du Québec à Rimouski,Canada,https://www.uqar.ca/,https://www.uqar.ca/en/the-institut-des-sciences-de-la-mer-of-the-universite-du-quebec-a-rimouski-ismer-uqar/opportunities/jobs-at-ismer-uqar/,own website,not_found,NO_MATCH [playwright],generic scraper
1650,Université du Québec en Abitibi-Témiscamingue,Canada,https://www.uqat.ca/,https://www.uqat.ca/uqat/faire-carriere/#jobsEnseignement,own website,not_found,NO_MATCH [playwright],generic scraper
1651,Université du Québec à Chicoutimi,Canada,https://www.uqac.ca/,https://www.uqac.ca/emploi/,own website,not_found,NO_MATCH [playwright],generic scraper
1652,Bishop's University,Canada,https://www.ubishops.ca/,https://working.ubishops.ca/,own website,medium,OK-2hop:OK:4,generic scraper
1653,Université de Sherbrooke,Canada,https://www.usherbrooke.ca/,https://www.usherbrooke.ca/recherche/en/udes/career-opportunities,own website,not_found,NO_MATCH [playwright],generic scraper
1654,Université du Québec à Trois-Rivières,Canada,https://www.uqtr.ca/,https://atlas.workland.com/careers/uqtr/jobs?page=1,own website,not_found,NO_MATCH [playwright],generic scraper
1655,University of Regina,Canada,https://www.uregina.ca/,https://urcareers.uregina.ca/postings/search?utf8=%E2%9C%93&query=&query_v0_posted_at_date=&435=&225=&1245%5B%5D=2&commit=Search,own website,high,OK-2hop:OK:6,generic scraper
1656,University of Saskatchewan,Canada,https://www.usask.ca/,https://usask.csod.com/ux/ats/careersite/14/home?c=usask&date=WithinThirtyDays&_gl=1*8k2uoh*_ga*MTgxNDk1ODUyNy4xNzg4MDMyNzk4*_ga_7P8QY8C9QK*czE3ODgwMzI3OTckbzEkZzAkdDE3ODgwMzI3OTckajYwJGwwJGgw,Cornerstone OnDemand,high,OK-2hop:OK:7,adapter built
1657,University of Innsbruck,Austria,https://www.uibk.ac.at/,https://lfuonline.uibk.ac.at/public/karriereportal.home?lang=de,own website,not_found,NO_MATCH [playwright],generic scraper
1658,TU Wien,Austria,https://www.tuwien.at/,https://jobs.tuwien.ac.at/jobs?jobProfiles=Associate%20Professor_in|Laufbahnstelle|Professuren|Rektor_in,own website,medium,OK-2hop:OK:7,generic scraper
1659,University of Vienna,Austria,https://www.univie.ac.at/,https://jobs.univie.ac.at/go/Tenure-Track-(E)/8877301/,own website,medium,OK-2hop:OK:6,generic scraper
1660,Vienna University of Economics and Business,Austria,https://www.wu.ac.at/,https://jobs.wu.ac.at/eng,own website,medium,OK-2hop:OK:6,generic scraper
1661,Université Libre de Bruxelles,Belgium,https://www.ulb.be/,https://www.ulb.be/fr/travailler-et-collaborer/vacances-d-emplois-academiques-et-scientifiques,own website,medium,OK-2hop:OK:2,generic scraper
1662,Ghent University,Belgium,https://www.ugent.be/,https://jobs.ugent.be/go/Professoren/8808802/,own website,medium,OK-2hop:OK:5,generic scraper
1663,Vlerick Business School,Belgium,https://www.vlerick.com/,https://www.vlerick.com/en/working-vlerick/join-the-faculty-team/,own website,medium,OK-2hop:OK:2,generic scraper
1664,KU Leuven,Belgium,https://www.kuleuven.be/,https://www.kuleuven.be/personeel/jobsite/jobs/professor?lang=nl,own website,medium,OK-2hop:OK:2,generic scraper
1665,Université catholique de Louvain,Belgium,https://www.uclouvain.be/,https://uclouvain.be/fr/emploi/listes-des-cours-vacants-par-faculte,own website,not_found,NO_MATCH [playwright],generic scraper
1666,Aarhus University,Denmark,https://www.au.dk/,https://international.au.dk/about/profile/vacant-positions,own website,medium,OK-2hop:OK:3,generic scraper
1667,University of Copenhagen,Denmark,https://www.ku.dk/,https://jobportal.ku.dk/tenure-track/,own website,medium,OK-2hop:OK:2,generic scraper
1668,Copenhagen Business School,Denmark,https://www.cbs.dk/,https://www.cbs.dk/en/about-cbs/job-and-career/vacant-positions?page=1,own website,medium,OK-2hop:OK:6,generic scraper
1669,Technical University of Denmark,Denmark,https://www.dtu.dk/,https://efzu.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/da/sites/CX_2001/jobs?location=Denmark&locationId=300000000228648&locationLevel=country&mode=job-location,Oracle Cloud HCM,high,OK:8,adapter built
1670,Aalto University,Finland,https://www.aalto.fi/,https://www.aalto.fi/en/open-positions?sort_by=created&field_unit_target_id=All,own website,high,OK:6 [playwright],generic scraper
1671,Hanken School of Economics,Finland,https://www.hanken.fi/,https://hanken.rekrytointi.com/paikat/index.php?o=A_LOJ&list=1&lang=en&rspvt=og9gqralwpww44oc40w4cwgowkg0okc,Finnish gov recruitment portal,medium,OK-2hop:OK:2,generic scraper (verified working)
1672,University of Helsinki,Finland,https://www.helsinki.fi/,https://www.helsinki.fi/en/about-us/careers/open-positions,own website,medium,OK-2hop:OK:11,generic scraper
1673,University of Turku,Finland,https://www.utu.fi/,https://www.utu.fi/en/university/come-work-with-us/open-vacancies,own website,medium,OK-2hop:OK:3,generic scraper
1674,ESSEC Business School,France,https://www.essec.edu/,https://job.essec.edu/en/jobs,own website,medium,OK-2hop:OK:4 [playwright],generic scraper
1675,INSEAD,France,https://www.insead.edu/,https://iablgs.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/jobs?mode=location,Oracle Cloud HCM,not_found,NO_MATCH [playwright],adapter built
1677,Université Grenoble Alpes,France,https://www.univ-grenoble-alpes.fr/,https://emploi.univ-grenoble-alpes.fr/job-offers/,own website,not_found,NO_MATCH [playwright],generic scraper
1678,HEC Paris,France,https://www.hec.edu/,https://hec.csod.com/ux/ats/careersite/1/home?c=hec,Cornerstone OnDemand,medium,OK-2hop:OK:4,adapter built
1679,Institut Polytechnique de Paris,France,https://www.ip-paris.fr/,https://institut-polytechnique-de-paris.taleez.com/,own website,not_found,NO_MATCH [playwright],generic scraper
1680,ESCP Business School,France,https://www.escp.eu/,https://careers.werecruit.io/en/escp-business-school,own website,medium,OK-2hop:OK:5,generic scraper
1681,Sciences Po,France,https://www.sciencespo.fr/,https://www.sciencespo.fr/travailler-a-sciencespo/nos-offres/,own website,high,NO_MATCH [playwright];hand-verified-sync,generic scraper
1682,Sorbonne University,France,https://www.sorbonne-universite.fr/,https://jobs.sorbonne-universite.fr/homepage.aspx?LCID=2057,own website,medium,OK-2hop:OK:1,generic scraper
1683,Université PSL,France,https://www.psl.eu/,https://recrutement.psl.eu/nos-offres,own website,not_found,NO_MATCH [playwright],generic scraper
1684,RWTH Aachen University,Germany,https://www.rwth-aachen.de/,https://www.rwth-aachen.de/cms/root/wir/Karriere/RWTH-Jobportal/~crfe/Stellenangebote-fuer-Professuren/lidx/1/,own website,,,generic scraper
1685,Free University of Berlin,Germany,https://www.fu-berlin.de/,https://www.fu-berlin.de/universitaet/beruf-karriere/jobs/english/index.html,own website,,,generic scraper
1686,Humboldt University of Berlin,Germany,https://www.hu-berlin.de/,https://www.hu-berlin.de/en/university/working-at-the-hu/jobs?tx_sitepackage_joblist%5Baction%5D=search&tx_sitepackage_joblist%5Bcontroller%5D=Job&tx_sitepackage_joblist%5Bconstraint%5D%5BenableInternalOffers%5D=&tx_sitepackage_joblist%5Bt%5D=1787951974181,own website,,,generic scraper
1687,University of Cologne,Germany,https://www.uni-koeln.de/,https://jobportal.uni-koeln.de/?offset=0&showFilter=false&tab=&sort=bewerbungsfrist&name=dynamisch&beschaeftigungArtFilter=WISS&beschaeftigungArtZusFilter=&titelFilter=,own website,,,generic scraper
1688,Goethe University Frankfurt,Germany,https://www.uni-frankfurt.de/,https://berufungsportal.uni-frankfurt.de/,own website,high,hand-verified-sync,generic scraper
1689,Heidelberg University,Germany,https://www.uni-heidelberg.de/,https://adb.zuv.uni-heidelberg.de/info/INFO_LS$.Startup,own website,high,hand-verified-sync,generic scraper
1690,Karlsruhe Institute of Technology,Germany,https://www.kit.edu/,https://www.kit.edu/career/jobs.php,own website,high,hand-verified-sync,generic scraper
1691,University of Mannheim,Germany,https://www.uni-mannheim.de/,https://www.uni-mannheim.de/en/about/working-at-the-university/job-vacancies/,own website,high,hand-verified-sync,generic scraper
1692,Ludwig Maximilian University of Munich,Germany,https://www.lmu.de/,https://www.lmu.de/en/about-lmu/working-at-lmu/job-portal/academic-staff/,own website,high,hand-verified-sync,generic scraper
1693,Technical University of Munich,Germany,https://www.tum.de/,https://portal.mytum.de/jobs/professuren,own website,high,hand-verified-sync,generic scraper
1694,Athens University of Economics and Business,Greece,https://www.aueb.gr/,https://apella.minedu.gov.gr/en/positions,APELLA (Greece),high,hand-verified-sync,adapter built
1695,National Technical University of Athens,Greece,https://www.ntua.gr/,https://apella.minedu.gov.gr/en/positions,APELLA (Greece),high,hand-verified-sync,adapter built
1696,National and Kapodistrian University of Athens,Greece,https://www.uoa.gr/,https://apella.minedu.gov.gr/en/positions,APELLA (Greece),high,hand-verified-sync,adapter built
1697,Aristotle University of Thessaloniki,Greece,https://www.auth.gr/,https://apella.minedu.gov.gr/en/positions,APELLA (Greece),high,hand-verified-sync,adapter built
1698,Corvinus University of Budapest,Hungary,https://www.uni-corvinus.hu/,https://www.uni-corvinus.hu/ind/career-opportunities-at-corvinus/career-in-academia/?lang=en,own website,high,hand-verified-sync,generic scraper
1699,Eötvös Loránd University,Hungary,https://www.elte.hu/,https://www.elte.hu/en/work-opportunities,own website,high,hand-verified-sync,generic scraper
1700,Central European University,Hungary,https://www.ceu.edu/,https://careers.ceu.edu/go/Academic-Career-Opportunities/9273755/,own website,high,hand-verified-sync,generic scraper
1701,University of Iceland,Iceland,https://www.hi.is/,https://english.hi.is/about-ui/working-ui/vacancies,own website,high,hand-verified-sync,generic scraper
1702,University College Cork,Ireland,https://www.ucc.ie/,https://my.corehr.com/pls/uccrecruit/erq_search_version_4.start_search_with_params,CoreHR,high,hand-verified-sync,"blocked (CAPTCHA/WAF, confirmed)"
1703,Dublin City University,Ireland,https://www.dcu.ie/,https://my.corehr.com/pls/dcurecruit/erq_search_version_4.start_search_with_params,CoreHR,high,hand-verified-sync,"blocked (CAPTCHA/WAF, confirmed)"
1704,Trinity College Dublin,Ireland,https://www.tcd.ie/,https://my.corehr.com/pls/trrecruit/erq_search_version_4.start_search_with_params,CoreHR,high,hand-verified-sync,"blocked (CAPTCHA/WAF, confirmed)"
1705,University College Dublin,Ireland,https://www.ucd.ie/,https://my.corehr.com/pls/ucdrecruit/erq_search_version_4.start_search_with_params,CoreHR,high,hand-verified-sync,"blocked (CAPTCHA/WAF, confirmed)"
1706,University of Galway,Ireland,https://www.universityofgalway.ie/,https://my.corehr.com/pls/nuigrecruit/erq_search_version_4.start_search_with_params,CoreHR,high,hand-verified-sync,"blocked (CAPTCHA/WAF, confirmed)"
1707,University of Bologna,Italy,https://www.unibo.it/,https://bandi.unibo.it/didattica/incarichi-insegnamento,own website,high,hand-verified-sync,generic scraper
1708,Bocconi University,Italy,https://www.unibocconi.it/,https://jobmarket.unibocconi.eu/,own website,high,hand-verified-sync,generic scraper
1709,Politecnico di Milano,Italy,https://www.polimi.it/,https://www.polimi.it/en/staff/lavora-con-noi/bandi-e-concorsi,own website,high,hand-verified-sync,generic scraper
1710,University of Milan,Italy,https://www.unimi.it/,https://www.unimi.it/en/university/work-us/calls-and-competitions,own website,high,hand-verified-sync,generic scraper
1711,University of Padua,Italy,https://www.unipd.it/,https://protocollo.unipd.it/albo/viewer,own website,high,hand-verified-sync,generic scraper
1712,LUISS Guido Carli,Italy,https://www.luiss.edu/,https://www.luiss.it/en/university/governance/faculty/recruitment,own website,high,hand-verified-sync,generic scraper
1713,Sapienza University of Rome,Italy,https://www.uniroma1.it/,https://www.academicjobs.com/sapienza-university-of-rome-jobs,own website,high,hand-verified-sync,generic scraper
1714,Politecnico di Torino,Italy,https://www.polito.it/,https://careers.polito.it/default.aspx?qualificaAggr=DO,own website,high,hand-verified-sync,generic scraper
1715,University of Luxembourg,Luxembourg,https://www.uni.lu/,https://www.uni.lu/en/about/work/explore-our-jobs/,own website,high,hand-verified-sync,generic scraper
1716,University of Amsterdam,Netherlands,https://www.uva.nl/,https://werkenbij.uva.nl/vacatures,own website,high,hand-verified-sync,generic scraper
1717,Vrije Universiteit Amsterdam,Netherlands,https://www.vu.nl/,https://werkenbij.vu.nl/vacatures,own website,high,hand-verified-sync,generic scraper
1718,Delft University of Technology,Netherlands,https://www.tudelft.nl/,https://careers.tudelft.nl/go/All-jobs/9021002/,own website,high,hand-verified-sync,generic scraper
1719,Leiden University,Netherlands,https://www.universiteitleiden.nl/,https://careers.universiteitleiden.nl/go/Engelstalige-vacatures/9653701?markerViewed=&carouselIndex=&facetFilters=%7B%22filter2%22%3A%5B%22Academic+staff%22%5D%7D&pageNumber=0&_gl=1*r1tdwr*_ga*Nzk0MjcyMjQzLjE3ODgyODg4MzA.*_ga_0RSX4L0ZPZ*czE3ODgyODg4MzAkbzEkZzAkdDE3ODgyODg4NDIkajQ4JGwwJGgyMTc2MjMxNzE.*_fplc*Um9takNVa2FVejZaZ3FIQTNZVUpGUkRQb2pBb2o0ajJBaEhKJTJCcGpRQ1VBMUZGN2x1OWolMkIycDRYcnZFc2lFNzZIJTJGUjdEVlYzZkZkN2lSMFElMkJzVUo2Yk54YllrUzhBeFRnYlhIdlg0OEhnTUJUV0FYWEFEQVUzWTlzWXFPTlElM0QlM0Q.*_ga_CRX4PM593G*czE3ODgyODg4MzAkbzEkZzAkdDE3ODgyODg4NDIkajQ4JGwwJGgw,own website,high,hand-verified-sync,generic scraper
1720,Maastricht University,Netherlands,https://www.maastrichtuniversity.nl/,https://vacancies.maastrichtuniversity.nl/go/Vacatures/8841902/,own website,high,hand-verified-sync,generic scraper
1721,Erasmus University Rotterdam,Netherlands,https://www.eur.nl/,https://www.eur.nl/en/working-at-eur/vacancies/overview,own website,high,hand-verified-sync,generic scraper
1722,Tilburg University,Netherlands,https://www.tilburguniversity.edu/,https://career5.successfactors.eu/career?company=S003974031P&lang=nl_NL&career_ns=job_listing_summary&navBarLevel=JOB_SEARCH&_s.crb=6hYoVmeXY2z6%2bH0%2fMSGj5dWYTs0%3d,SAP SuccessFactors,high,hand-verified-sync,generic scraper (verified working)
1723,Utrecht University,Netherlands,https://www.uu.nl/,https://www.uu.nl/en/organisation/working-at-utrecht-university/jobs,own website,high,hand-verified-sync,generic scraper
1724,University of Bergen,Norway,https://www.uib.no/,https://www.jobbnorge.no/search/en?OrderBy=Published&Period=All&employer=724#1,own website,high,hand-verified-sync,generic scraper
1725,BI Norwegian Business School,Norway,https://www.bi.edu/,https://academicpositions.com/employer/bi-norwegian-business-school,own website,high,hand-verified-sync,generic scraper
1726,University of Oslo,Norway,https://www.uio.no/,https://www.uio.no/english/about/vacancies/academic/,own website,high,hand-verified-sync,generic scraper
1727,Norwegian University of Science and Technology,Norway,https://www.ntnu.no/,https://www.ntnu.edu/vacancies,own website,high,hand-verified-sync,generic scraper
1728,AGH University of Krakow,Poland,https://www.agh.edu.pl/,https://bazaogloszen.nauka.gov.pl/wyniki-wyszukiwania/,Poland national portal,high,hand-verified-sync,adapter built
1729,Jagiellonian University,Poland,https://www.uj.edu.pl/,https://bazaogloszen.nauka.gov.pl/wyniki-wyszukiwania/,Poland national portal,high,hand-verified-sync,adapter built
1730,University of Warsaw,Poland,https://www.uw.edu.pl/,https://bazaogloszen.nauka.gov.pl/wyniki-wyszukiwania/,Poland national portal,high,hand-verified-sync,adapter built
1731,Warsaw School of Economics,Poland,https://www.sgh.waw.pl/,https://bazaogloszen.nauka.gov.pl/wyniki-wyszukiwania/,Poland national portal,high,hand-verified-sync,adapter built
1732,Nova School of Business and Economics,Portugal,https://www.novasbe.unl.pt/,https://www.novasbe.unl.pt/en/about-us/join-our-school/faculty-and-researchers?_gl=1*1dkl70r*_up*MQ..*_ga*MTQ3NjQyMTUwOC4xNzg4Mjg5Nzc1*_ga_NRJH2682FN*czE3ODgyODk3NzMkbzEkZzAkdDE3ODgyODk3NzMkajYwJGwwJGg3NTg5MTkxNDk.,own website,high,hand-verified-sync,generic scraper
1733,Universidade de Coimbra,Portugal,https://www.uc.pt/,https://www.uc.pt/en/adai/open-positions/,own website,high,hand-verified-sync,generic scraper
1734,Universidade de Lisboa,Portugal,https://www.ulisboa.pt/,https://www.ulisboa.pt/en/info/recruitment,own website,high,hand-verified-sync,generic scraper
1735,Universidade do Porto,Portugal,https://www.up.pt/,https://sigarra.up.pt/up/en/p/recrutamento,own website,high,hand-verified-sync,generic scraper
1736,Bucharest University of Economic Studies,Romania,https://www.ase.ro/,https://resurseumane.ase.ro/,own website,high,hand-verified-sync,generic scraper
1737,University of Bucharest,Romania,https://www.unibuc.ro/,https://unibuc.ro/despre-ub/cariere/personal-didactic/posturi-vacante/,own website,high,hand-verified-sync,generic scraper
1738,Babeș-Bolyai University,Romania,https://www.ubbcluj.ro/,https://www.ubbcluj.ro/ro/infoubb/posturi_vacante/posturi_didactice_perioada_nedeterminata,own website,high,hand-verified-sync,generic scraper
1739,ESADE Business School,Spain,https://www.esade.edu/,https://esadefaculty.teamtailor.com/jobs,own website,high,hand-verified-sync,generic scraper
1740,IESE Business School,Spain,https://www.iese.edu/,https://jobs.iese.edu/,own website,high,hand-verified-sync,generic scraper
1741,Universitat Politècnica de Catalunya,Spain,https://www.upc.edu/,https://www.upc.edu/en/the-upc/the-institution/jobs-at-the-upc,own website,high,hand-verified-sync,generic scraper
1742,Universitat Pompeu Fabra,Spain,https://www.upf.edu/,https://www.academicjobs.com/universitat-pompeu-fabra-jobs,own website,high,hand-verified-sync,generic scraper
1743,Universitat de Barcelona,Spain,https://www.ub.edu/,https://www.academicjobs.com/universitat-de-barcelona-jobs,own website,high,hand-verified-sync,generic scraper
1744,IE University,Spain,https://www.ie.edu/,https://careers-ieedu.icims.com/jobs/search?ss=1,iCIMS,high,OK-2hop:OK:10,adapter built
1745,Universidad Autónoma de Madrid,Spain,https://www.uam.es/,https://www.uam.es/uam/en/investigacion/ofertas-empleo,own website,high,hand-verified-sync,generic scraper
1746,Universidad Complutense de Madrid,Spain,https://www.ucm.es/,https://www.ucm.es/empleo-ucm,own website,high,hand-verified-sync,generic scraper
1747,Chalmers University of Technology,Sweden,https://www.chalmers.se/,https://www.chalmers.se/en/about-chalmers/work-with-us/assistant-professor-positions/,own website,high,hand-verified-sync,generic scraper
1748,Lund University,Sweden,https://www.lu.se/,https://www.lunduniversity.lu.se/vacancies,own website,high,hand-verified-sync,generic scraper
1749,KTH Royal Institute of Technology,Sweden,https://www.kth.se/,https://www.kth.se/lediga-jobb?l=en,own website,high,hand-verified-sync,generic scraper
1750,Stockholm School of Economics,Sweden,https://www.hhs.se/,https://jobs.hhs.se/job-vacancies,own website,high,hand-verified-sync,generic scraper
1751,Uppsala University,Sweden,https://www.uu.se/,https://www.uu.se/en/about-uu/join-us/jobs-and-vacancies,own website,high,hand-verified-sync,generic scraper
1752,University of Geneva,Switzerland,https://www.unige.ch/,https://jobs.unige.ch/www/wd_portal.search_results?p_web_site_id=1&p_category_id=1&p_show_results=Y&p_form_type=CHECKBOX&p1=51&p1_val=Any&p2=46&p2_val=Any&p_text=,own website,high,hand-verified-sync,generic scraper
1753,EPFL,Switzerland,https://www.epfl.ch/,https://www.epfl.ch/about/working/working-at-epfl/job-openings/,own website,high,hand-verified-sync,generic scraper
1754,University of Lausanne,Switzerland,https://www.unil.ch/,https://career5.successfactors.eu/career?company=universitdP&career_ns=job_listing_summary&navBarLevel=JOB_SEARCH&_s.crb=PsccOVQ6GYtc2oETUbXzVmM3LAk%3d,SAP SuccessFactors,high,hand-verified-sync,generic scraper (verified working)
1755,University of St. Gallen,Switzerland,https://www.unisg.ch/,https://www.unisg.ch/en/university/working-at-hsg/jobs/,own website,high,hand-verified-sync,generic scraper
1756,ETH Zurich,Switzerland,https://www.ethz.ch/,https://ethz.ch/en/the-eth-zurich/working-teaching-and-research/faculty/faculty-affairs/ausgeschriebene-professuren.html,own website,high,hand-verified-sync,generic scraper
1757,University of Zurich,Switzerland,https://www.uzh.ch/,https://uzhcareer.ch/de/jobs/,own website,high,hand-verified-sync,generic scraper
1758,Bilkent University,Turkey,https://www.bilkent.edu.tr/,https://w3.bilkent.edu.tr/bilkent/open-academic-positions/,own website,high,hand-verified-sync,generic scraper
1759,Middle East Technical University,Turkey,https://www.metu.edu.tr/,https://www.academicjobs.com/employers/middle-east-technical-university/8994/jobs,own website,high,hand-verified-sync,generic scraper
1760,Boğaziçi University,Turkey,https://www.boun.edu.tr/,https://academicjobsonline.org/ajo/Bo%C4%9Fazi%C3%A7i%20University,AcademicJobsOnline,high,hand-verified-sync,adapter built
